Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Mean Wave Direction,Mean Zero-Crossing Period,Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Version
DOE-WPTO US Wave dataset,97045,b'Federal',18.333422,-155.75226,0,-10,64277.215,-,s,deg,s,deg,s,W/m,s,m,-,4970.0254,v1.0.0
Year,Month,Day,Hour,Minute,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Wave Power,Peak Period,Significant Wave Height,Spectral Width
2010,7,22,18,0,0.673429012298584,6.947800159454346,176.25,5.8755998611450195,10389,7.394700050354004,1.7475199699401855,0.38468998670578003
2010,7,22,21,0,0.6884390115737915,6.798500061035156,168.75,5.592100143432617,9427,7.394700050354004,1.6835800409317017,0.41429001092910767
2010,7,23,0,0,0.6938750147819519,6.821400165557861,168.75,5.626100063323975,9104,7.394700050354004,1.6517000198364258,0.40994998812675476
2010,7,23,3,0,0.7059980034828186,6.5432000160217285,176.25,5.409800052642822,9684,7.394700050354004,1.739650011062622,0.41675999760627747
2010,7,23,6,0,0.7166950106620789,6.447700023651123,183.75,5.438000202178955,10915,6.730500221252441,1.8601499795913696,0.39831000566482544
2010,7,23,9,0,0.7089340090751648,6.4816999435424805,183.75,5.443399906158447,10858,7.394700050354004,1.8504999876022339,0.4013899862766266
2010,7,23,12,0,0.6922490000724792,6.5630998611450195,183.75,5.465400218963623,10396,7.394700050354004,1.7994799613952637,0.4112200140953064
2010,7,23,15,0,0.7105000019073486,6.657400131225586,183.75,5.5278000831604,10370,7.394700050354004,1.7843300104141235,0.4144099950790405
2010,7,23,18,0,0.7106580138206482,6.629899978637695,183.75,5.448800086975098,10400,7.394700050354004,1.7908799648284912,0.4298799932003021
2010,7,23,21,0,0.7313269972801208,6.589399814605713,191.25,5.429599761962891,11335,7.394700050354004,1.8754700422286987,0.42774999141693115
2010,7,24,0,0,0.7412279844284058,6.708099842071533,191.25,5.587100028991699,11595,7.394700050354004,1.879539966583252,0.41536998748779297
2010,7,24,3,0,0.7592030167579651,6.647299766540527,191.25,5.594799995422363,13086,7.394700050354004,2.0056400299072266,0.40540000796318054
2010,7,24,6,0,0.7984799742698669,6.693999767303467,198.75,5.784900188446045,18668,7.394700050354004,2.3865199089050293,0.36632001399993896
2010,7,24,9,0,0.7752860188484192,6.889500141143799,198.75,5.927499771118164,17909,7.394700050354004,2.303760051727295,0.37610000371932983
2010,7,24,12,0,0.746271014213562,6.896599769592285,191.25,5.8094000816345215,16057,7.394700050354004,2.1806600093841553,0.4081200063228607
2010,7,24,15,0,0.7282660007476807,6.9710001945495605,191.25,5.776899814605713,14996,8.12440013885498,2.096359968185425,0.423909991979599
2010,7,24,18,0,0.7311649918556213,6.978799819946289,191.25,5.842400074005127,15892,7.394700050354004,2.156599998474121,0.4115999937057495
2010,7,24,21,0,0.71983802318573,6.979100227355957,183.75,5.773200035095215,15475,8.12440013885498,2.128380060195923,0.4228900074958801
2010,7,25,0,0,0.7462120056152344,6.938700199127197,191.25,5.860099792480469,18922,7.394700050354004,2.359920024871826,0.40422001481056213
2010,7,25,3,0,0.74925297498703,6.968900203704834,191.25,5.877099990844727,20312,7.394700050354004,2.4397499561309814,0.40623998641967773
2010,7,25,6,0,0.7260940074920654,7.078999996185303,183.75,5.923500061035156,18222,7.394700050354004,2.2926700115203857,0.41815000772476196
2010,7,25,9,0,0.7254350185394287,7.170599937438965,191.25,6.0696001052856445,18511,7.394700050354004,2.295680046081543,0.39945998787879944
2010,7,25,12,0,0.7351559996604919,7.0507001876831055,191.25,5.970200061798096,19562,7.394700050354004,2.380239963531494,0.3941600024700165
2010,7,25,15,0,0.7210519909858704,7.053500175476074,191.25,5.903900146484375,18255,7.394700050354004,2.2992100715637207,0.4081200063228607
2010,7,25,18,0,0.7286409735679626,6.965799808502197,191.25,5.843900203704834,19508,7.394700050354004,2.391550064086914,0.4137899875640869
2010,7,25,21,0,0.7152969837188721,7.12470006942749,191.25,5.948800086975098,18435,7.394700050354004,2.2987899780273438,0.41999000310897827
2010,7,26,0,0,0.7200639843940735,7.0904998779296875,191.25,5.913700103759766,17987,7.394700050354004,2.2761499881744385,0.4256199896335602
2010,7,26,3,0,0.7232469916343689,7.004300117492676,191.25,5.798600196838379,17200,7.394700050354004,2.2399299144744873,0.431659996509552
2010,7,26,6,0,0.7363060116767883,6.917699813842773,191.25,5.839799880981445,18320,6.730500221252441,2.3255701065063477,0.41258999705314636
2010,7,26,9,0,0.7295600175857544,7.0767998695373535,191.25,6.0335001945495605,17790,7.394700050354004,2.2653400897979736,0.40125998854637146
2010,7,26,12,0,0.6999459862709045,7.031199932098389,191.25,5.848199844360352,15545,6.730500221252441,2.124919891357422,0.4369499981403351
2010,7,26,15,0,0.662024974822998,7.265500068664551,191.25,5.995999813079834,13848,7.394700050354004,1.9727400541305542,0.4490100145339966
2010,7,26,18,0,0.6341220140457153,7.211999893188477,183.75,5.776899814605713,12823,7.394700050354004,1.9059799909591675,0.4808500111103058
2010,7,26,21,0,0.6229130029678345,7.250400066375732,183.75,5.730599880218506,11989,7.394700050354004,1.8382500410079956,0.4953800141811371
2010,7,27,0,0,0.6262739896774292,7.045300006866455,183.75,5.479700088500977,11985,7.394700050354004,1.8650799989700317,0.518090009689331
2010,7,27,3,0,0.6575980186462402,6.975599765777588,183.75,5.565100193023682,13323,6.730500221252441,1.9757800102233887,0.4974299967288971
2010,7,27,6,0,0.6517770290374756,7.060200214385986,183.75,5.6433000564575195,13195,6.730500221252441,1.9542299509048462,0.4934599995613098
2010,7,27,9,0,0.6308509707450867,7.327899932861328,176.25,5.778500080108643,12160,6.730500221252441,1.8413000106811523,0.4944399893283844
2010,7,27,12,0,0.6136950254440308,7.520500183105469,168.75,5.82289981842041,11492,9.807000160217285,1.76705002784729,0.5005699992179871
2010,7,27,15,0,0.6084949970245361,7.7118000984191895,153.75,5.888199806213379,11194,9.807000160217285,1.7222800254821777,0.502240002155304
2010,7,27,18,0,0.6039119958877563,7.747700214385986,146.25,5.839600086212158,11259,9.807000160217285,1.7234100103378296,0.5103499889373779
2010,7,27,21,0,0.5995330214500427,7.626800060272217,153.75,5.806600093841553,12162,9.807000160217285,1.8051600456237793,0.5121899843215942
2010,7,28,0,0,0.6153200268745422,8.197500228881836,146.25,6.322299957275391,11618,9.807000160217285,1.7012900114059448,0.48194000124931335
2010,7,28,3,0,0.6312609910964966,8.081399917602539,131.25,6.107999801635742,12030,9.807000160217285,1.7440799474716187,0.4947800040245056
2010,7,28,6,0,0.6346799731254578,8.065400123596191,146.25,6.276199817657471,13023,9.807000160217285,1.815850019454956,0.4828900098800659
2010,7,28,9,0,0.6294440031051636,8.044099807739258,138.75,6.15500020980835,14060,9.807000160217285,1.8895200490951538,0.5042099952697754
2010,7,28,12,0,0.614395022392273,8.00409984588623,138.75,6.071599960327148,15615,9.807000160217285,1.9963300228118896,0.5272799730300903
2010,7,28,15,0,0.5968040227890015,7.920199871063232,131.25,5.968299865722656,16631,9.807000160217285,2.0712199211120605,0.5412099957466125
2010,7,28,18,0,0.5923709869384766,7.901199817657471,146.25,6.024899959564209,17548,9.807000160217285,2.129879951477051,0.5380799770355225
2010,7,28,21,0,0.5773789882659912,7.791100025177002,146.25,5.927499771118164,19687,6.125999927520752,2.2721400260925293,0.549560010433197
2010,7,29,0,0,0.567795991897583,8.127799987792969,131.25,6.213200092315674,20907,18.951499938964844,2.2916600704193115,0.5468299984931946
2010,7,29,3,0,0.5918670296669006,8.20259952545166,123.75,6.04580020904541,20028,18.951499938964844,2.2332699298858643,0.5716099739074707
2010,7,29,6,0,0.5746780037879944,8.009200096130371,131.25,6.030799865722656,20607,18.951499938964844,2.2923099994659424,0.5583699941635132
2010,7,29,9,0,0.5688599944114685,7.9730000495910645,146.25,6.159200191497803,21548,18.951499938964844,2.3490500450134277,0.5320900082588196
2010,7,29,12,0,0.5554550290107727,7.872000217437744,153.75,6.126800060272217,23929,17.249300003051758,2.4911999702453613,0.524429976940155
2010,7,29,15,0,0.547203004360199,7.851500034332275,153.75,6.083099842071533,25106,17.249300003051758,2.5552899837493896,0.5300599932670593
2010,7,29,18,0,0.547245979309082,7.913099765777588,146.25,6.088600158691406,23790,17.249300003051758,2.4779200553894043,0.5325899720191956
2010,7,29,21,0,0.5686039924621582,7.561399936676025,183.75,5.907100200653076,24689,17.249300003051758,2.5822501182556152,0.5259400010108948
2010,7,30,0,0,0.5973910093307495,7.641499996185303,183.75,6.1194000244140625,24633,6.730500221252441,2.565239906311035,0.49300000071525574
2010,7,30,3,0,0.5849429965019226,7.86460018157959,146.25,6.170100212097168,21458,15.699999809265137,2.360229969024658,0.5017499923706055
2010,7,30,6,0,0.582610011100769,7.705699920654297,153.75,6.035699844360352,22781,15.699999809265137,2.457279920578003,0.503059983253479
2010,7,30,9,0,0.5746669769287109,7.763700008392334,161.25,6.094399929046631,22391,15.699999809265137,2.4268798828125,0.5004000067710876
2010,7,30,12,0,0.5916759967803955,7.700300216674805,183.75,6.126699924468994,23464,15.699999809265137,2.494309902191162,0.48712000250816345
2010,7,30,15,0,0.629036009311676,7.663099765777588,183.75,6.230599880218506,26536,7.394700050354004,2.658780097961426,0.4558199942111969
2010,7,30,18,0,0.6620330214500427,7.866000175476074,176.25,6.41540002822876,26483,8.12440013885498,2.6214499473571777,0.4350300133228302
2010,7,30,21,0,0.6765220165252686,7.9405999183654785,176.25,6.568999767303467,26561,9.807000160217285,2.6126298904418945,0.41780000925064087
2010,7,31,0,0,0.6976339817047119,7.770400047302246,176.25,6.367099761962891,26714,8.926199913024902,2.649209976196289,0.4243899881839752
2010,7,31,3,0,0.7118380069732666,7.611800193786621,176.25,6.298500061035156,28983,7.394700050354004,2.7878000736236572,0.4178699851036072
2010,7,31,6,0,0.7300419807434082,7.702600002288818,183.75,6.532899856567383,32246,7.394700050354004,2.9227700233459473,0.3885500133037567
2010,7,31,9,0,0.7283899784088135,7.695400238037109,191.25,6.528200149536133,34421,8.12440013885498,3.0211799144744873,0.3828499913215637
2010,7,31,12,0,0.7466809749603271,7.619100093841553,191.25,6.5346999168396,39073,8.12440013885498,3.2347700595855713,0.36796998977661133
2010,7,31,15,0,0.743681013584137,7.796000003814697,191.25,6.75029993057251,35224,8.12440013885498,3.035860061645508,0.35732001066207886
2010,7,31,18,0,0.7400649785995483,7.563300132751465,191.25,6.401100158691406,32119,8.12440013885498,2.944149971008301,0.381089985370636
2010,7,31,21,0,0.7510449886322021,7.629499912261963,191.25,6.520299911499023,30318,8.12440013885498,2.8475799560546875,0.3743700087070465
2010,8,1,0,0,0.7543619871139526,7.436699867248535,191.25,6.296199798583984,30003,8.12440013885498,2.8695900440216064,0.3900899887084961
2010,8,1,3,0,0.7603480219841003,7.432499885559082,191.25,6.303100109100342,29929,8.12440013885498,2.866950035095215,0.3871400058269501
2010,8,1,6,0,0.7751539945602417,7.388800144195557,191.25,6.313600063323975,31423,8.12440013885498,2.946150064468384,0.3737199902534485
2010,8,1,9,0,0.7661349773406982,7.482699871063232,191.25,6.4822998046875,28956,8.12440013885498,2.8099000453948975,0.3604300022125244
2010,8,1,12,0,0.7415729761123657,7.526299953460693,191.25,6.439799785614014,24401,8.12440013885498,2.57204008102417,0.3813199996948242
2010,8,1,15,0,0.7208449840545654,7.463600158691406,191.25,6.2195000648498535,21924,8.12440013885498,2.448659896850586,0.4207800030708313
2010,8,1,18,0,0.702331006526947,7.594099998474121,183.75,6.20959997177124,19594,8.12440013885498,2.295109987258911,0.4435099959373474
2010,8,1,21,0,0.7150920033454895,7.451200008392334,183.75,6.135799884796143,20241,8.12440013885498,2.354979991912842,0.43869999051094055
2010,8,2,0,0,0.7327240109443665,7.317599773406982,191.25,6.071499824523926,20770,8.12440013885498,2.407480001449585,0.42517000436782837
2010,8,2,3,0,0.7489709854125977,7.294300079345703,191.25,6.141200065612793,22324,8.12440013885498,2.4994900226593018,0.40529000759124756
2010,8,2,6,0,0.7469490170478821,7.322700023651123,191.25,6.176199913024902,22955,7.394700050354004,2.5295701026916504,0.4074400067329407
2010,8,2,9,0,0.7335489988327026,7.421299934387207,191.25,6.271500110626221,24003,7.394700050354004,2.5691800117492676,0.4128600060939789
2010,8,2,12,0,0.6922289729118347,7.688399791717529,191.25,6.333499908447266,20656,8.12440013885498,2.3417201042175293,0.44753000140190125
2010,8,2,15,0,0.6525580286979675,7.999599933624268,191.25,6.460400104522705,18244,8.12440013885498,2.1575400829315186,0.4674299955368042
2010,8,2,18,0,0.6611319780349731,7.566500186920166,183.75,5.941999912261963,18772,8.12440013885498,2.251270055770874,0.501039981842041
2010,8,2,21,0,0.68961501121521,7.464900016784668,191.25,6.0920000076293945,22012,8.12440013885498,2.4536900520324707,0.4711500108242035
2010,8,3,0,0,0.6568170189857483,7.847700119018555,183.75,6.313399791717529,20394,8.12440013885498,2.3031699657440186,0.48548001050949097
2010,8,3,3,0,0.6320390105247498,7.993000030517578,183.75,6.245200157165527,20182,8.12440013885498,2.2705299854278564,0.5134599804878235
2010,8,3,6,0,0.6399539709091187,7.807300090789795,183.75,6.134500026702881,22142,8.12440013885498,2.406399965286255,0.513700008392334
2010,8,3,9,0,0.6478419899940491,7.709700107574463,183.75,6.17710018157959,24006,7.394700050354004,2.5213100910186768,0.4938499927520752
2010,8,3,12,0,0.6399649977684021,7.737100124359131,191.25,6.267600059509277,24978,7.394700050354004,2.567009925842285,0.48291999101638794
2010,8,3,15,0,0.6252220273017883,7.7779998779296875,191.25,6.241799831390381,25407,7.394700050354004,2.582279920578003,0.4911800026893616
2010,8,3,18,0,0.6305320262908936,7.669899940490723,191.25,6.152400016784668,27154,7.394700050354004,2.6883599758148193,0.49307000637054443
2010,8,3,21,0,0.6511229872703552,7.7129998207092285,198.75,6.3105998039245605,28177,7.394700050354004,2.7304599285125732,0.46858999133110046
2010,8,4,0,0,0.6333479881286621,7.803100109100342,191.25,6.3368000984191895,24985,7.394700050354004,2.556459903717041,0.47084999084472656
2010,8,4,3,0,0.647396981716156,7.6367998123168945,191.25,6.228000164031982,25704,7.394700050354004,2.621299982070923,0.4662800133228302
2010,8,4,6,0,0.6741570234298706,7.651599884033203,198.75,6.399400234222412,29483,7.394700050354004,2.8040099143981934,0.43400999903678894
2010,8,4,9,0,0.698091983795166,7.718900203704834,198.75,6.560699939727783,33367,7.394700050354004,2.969630002975464,0.4081200063228607
2010,8,4,12,0,0.6607540249824524,7.727099895477295,198.75,6.3769001960754395,28360,7.394700050354004,2.737109899520874,0.4367699921131134
2010,8,4,15,0,0.6554740071296692,7.64109992980957,198.75,6.285699844360352,27112,7.394700050354004,2.6910998821258545,0.443450003862381
2010,8,4,18,0,0.6426489949226379,7.662199974060059,191.25,6.26140022277832,24774,8.12440013885498,2.569119930267334,0.4483200013637543
2010,8,4,21,0,0.6478930115699768,7.702099800109863,191.25,6.310800075531006,23583,8.12440013885498,2.4999899864196777,0.4420500099658966
2010,8,5,0,0,0.6403419971466064,7.600800037384033,191.25,6.099899768829346,21779,8.12440013885498,2.419029951095581,0.4590100049972534
2010,8,5,3,0,0.6569420099258423,7.470399856567383,191.25,6.075699806213379,22603,8.12440013885498,2.4855799674987793,0.44940999150276184
2010,8,5,6,0,0.6616489887237549,7.588900089263916,191.25,6.3007001876831055,22777,8.12440013885498,2.475019931793213,0.4243699908256531
2010,8,5,9,0,0.6605700254440308,7.513999938964844,191.25,6.19980001449585,22595,8.12440013885498,2.4778599739074707,0.42497000098228455
2010,8,5,12,0,0.6463680267333984,7.610799789428711,191.25,6.303100109100342,20995,8.12440013885498,2.372889995574951,0.421889990568161
2010,8,5,15,0,0.630062997341156,7.677599906921387,191.25,6.290900230407715,19356,8.926199913024902,2.2685699462890625,0.4289200007915497
2010,8,5,18,0,0.6238830089569092,7.6768999099731445,191.25,6.183899879455566,18106,8.926199913024902,2.1945700645446777,0.43974998593330383
2010,8,5,21,0,0.6270279884338379,7.673500061035156,191.25,6.181099891662598,17381,8.926199913024902,2.1506800651550293,0.43810001015663147
2010,8,6,0,0,0.6311050057411194,7.752200126647949,183.75,6.223199844360352,16140,8.926199913024902,2.0619699954986572,0.43428999185562134
2010,8,6,3,0,0.6265079975128174,7.851399898529053,183.75,6.270999908447266,15029,8.926199913024902,1.9771699905395508,0.4297100007534027
2010,8,6,6,0,0.6271380186080933,7.701399803161621,183.75,6.099899768829346,14905,8.926199913024902,1.988360047340393,0.43814998865127563
2010,8,6,9,0,0.6370030045509338,7.485000133514404,183.75,6.017300128936768,15664,8.926199913024902,2.0674500465393066,0.4360400140285492
2010,8,6,12,0,0.6395930051803589,7.4079999923706055,183.75,6.032299995422363,15987,8.926199913024902,2.0993399620056152,0.427480012178421
2010,8,6,15,0,0.6234279870986938,7.575200080871582,183.75,6.1367998123168945,14494,8.926199913024902,1.9767400026321411,0.42392000555992126
2010,8,6,18,0,0.6154540181159973,7.748700141906738,176.25,6.2621002197265625,13271,8.926199913024902,1.8701399564743042,0.4164600074291229
2010,8,6,21,0,0.6186379790306091,7.815100193023682,168.75,6.2667999267578125,12486,8.926199913024902,1.8063900470733643,0.41517001390457153
2010,8,7,0,0,0.6317319869995117,7.696300029754639,168.75,6.164299964904785,12494,8.926199913024902,1.820989966392517,0.418040007352829
2010,8,7,3,0,0.6438230276107788,7.713600158691406,161.25,6.223199844360352,12411,8.926199913024902,1.8127700090408325,0.41019999980926514
2010,8,7,6,0,0.6516349911689758,7.464099884033203,168.75,6.009500026702881,13016,8.926199913024902,1.8874800205230713,0.4189800024032593
2010,8,7,9,0,0.6618260145187378,7.062300205230713,183.75,5.76200008392334,14852,8.926199913024902,2.0728800296783447,0.4201599955558777
2010,8,7,12,0,0.6603729724884033,6.9704999923706055,183.75,5.746699810028076,15443,8.926199913024902,2.1276800632476807,0.40992000699043274
2010,8,7,15,0,0.6599040031433105,7.038300037384033,183.75,5.833399772644043,14457,8.926199913024902,2.048369884490967,0.4038099944591522
2010,8,7,18,0,0.6622080206871033,6.974800109863281,176.25,5.679100036621094,13309,8.12440013885498,1.9747999906539917,0.4189299941062927
2010,8,7,21,0,0.6782979965209961,6.872099876403809,176.25,5.624599933624268,13244,8.12440013885498,1.984660029411316,0.41725999116897583
2010,8,8,0,0,0.6830329895019531,6.9390997886657715,176.25,5.712200164794922,12670,8.12440013885498,1.9315799474716187,0.4092499911785126
2010,8,8,3,0,0.683830976486206,6.9847002029418945,176.25,5.734300136566162,11872,8.12440013885498,1.863669991493225,0.4104999899864197
2010,8,8,6,0,0.6854869723320007,6.883699893951416,176.25,5.674699783325195,11927,8.12440013885498,1.8815900087356567,0.4114600121974945
2010,8,8,9,0,0.6871439814567566,6.8317999839782715,183.75,5.68209981918335,12241,7.394700050354004,1.9133599996566772,0.4045799970626831
2010,8,8,12,0,0.681659996509552,6.799699783325195,183.75,5.668499946594238,12137,7.394700050354004,1.9097000360488892,0.4036499857902527
2010,8,8,15,0,0.6901019811630249,6.6834001541137695,183.75,5.545599937438965,12136,6.125999927520752,1.9264800548553467,0.41005000472068787
2010,8,8,18,0,0.6949530243873596,6.778299808502197,183.75,5.649600028991699,11536,7.394700050354004,1.864799976348877,0.40292999148368835
2010,8,8,21,0,0.7224310040473938,6.664100170135498,183.75,5.555500030517578,12182,7.394700050354004,1.9329099655151367,0.40018001198768616
2010,8,9,0,0,0.7313690185546875,6.811600208282471,183.75,5.738100051879883,11967,7.394700050354004,1.8944900035858154,0.38262999057769775
2010,8,9,3,0,0.7470499873161316,6.775599956512451,183.75,5.750199794769287,12556,7.394700050354004,1.9455599784851074,0.37422001361846924
2010,8,9,6,0,0.7788619995117188,6.691400051116943,183.75,5.76230001449585,15111,7.394700050354004,2.147589921951294,0.3562999963760376
2010,8,9,9,0,0.7928280234336853,6.735099792480469,183.75,5.816400051116943,16808,7.394700050354004,2.2575600147247314,0.34793001413345337
2010,8,9,12,0,0.7763310074806213,6.776899814605713,183.75,5.850599765777588,15309,7.394700050354004,2.1477301120758057,0.35370001196861267
2010,8,9,15,0,0.7803750038146973,6.667699813842773,191.25,5.762199878692627,15892,7.394700050354004,2.2062599658966064,0.3554700016975403
2010,8,9,18,0,0.7767720222473145,6.708099842071533,191.25,5.769499778747559,15169,7.394700050354004,2.149090051651001,0.3574399948120117
2010,8,9,21,0,0.7834429740905762,6.670000076293945,183.75,5.694699764251709,14131,7.394700050354004,2.0803000926971436,0.3679800033569336
2010,8,10,0,0,0.7886710166931152,6.7093000411987305,183.75,5.72730016708374,13942,7.394700050354004,2.060389995574951,0.36625000834465027
2010,8,10,3,0,0.7920389771461487,6.700399875640869,183.75,5.744200229644775,14622,7.394700050354004,2.11122989654541,0.3667899966239929
2010,8,10,6,0,0.7915670275688171,6.690000057220459,183.75,5.74560022354126,15769,7.394700050354004,2.1941399574279785,0.3690800070762634
2010,8,10,9,0,0.7949820160865784,6.676400184631348,191.25,5.730400085449219,16981,7.394700050354004,2.2793800830841064,0.3695699870586395
2010,8,10,12,0,0.7853270173072815,6.685299873352051,191.25,5.720399856567383,16531,7.394700050354004,2.2473700046539307,0.37646999955177307
2010,8,10,15,0,0.7986639738082886,6.589399814605713,191.25,5.610799789428711,17894,7.394700050354004,2.3555099964141846,0.37766000628471375
2010,8,10,18,0,0.7913450002670288,6.726500034332275,183.75,5.678999900817871,16106,8.12440013885498,2.211940050125122,0.3847300112247467
2010,8,10,21,0,0.7987269759178162,6.707600116729736,191.25,5.68149995803833,17807,7.394700050354004,2.329169988632202,0.38016998767852783
2010,8,11,0,0,0.8017150163650513,6.808300018310547,191.25,5.849800109863281,18780,7.394700050354004,2.3733699321746826,0.3695499897003174
2010,8,11,3,0,0.8103830218315125,6.895100116729736,191.25,5.957600116729736,20143,7.394700050354004,2.4422600269317627,0.36520999670028687
2010,8,11,6,0,0.7971590161323547,6.923500061035156,183.75,5.86959981918335,18415,7.394700050354004,2.330699920654297,0.391539990901947
2010,8,11,9,0,0.7743129730224609,6.94379997253418,183.75,5.86329984664917,17029,7.394700050354004,2.2378299236297607,0.4056900143623352
2010,8,11,12,0,0.7746750116348267,6.834000110626221,191.25,5.813300132751465,20141,7.394700050354004,2.4535000324249268,0.3945600092411041
2010,8,11,15,0,0.7751380205154419,6.895100116729736,183.75,5.827300071716309,20429,7.394700050354004,2.4600698947906494,0.40011000633239746
2010,8,11,18,0,0.7631499767303467,7.140200138092041,183.75,6.064799785614014,19709,8.12440013885498,2.373850107192993,0.398499995470047
2010,8,11,21,0,0.7511379718780518,7.280600070953369,183.75,6.136499881744385,18814,8.12440013885498,2.296799898147583,0.4074000120162964
2010,8,12,0,0,0.7406749725341797,7.21589994430542,183.75,6.0142998695373535,18044,8.12440013885498,2.2596099376678467,0.42520999908447266
2010,8,12,3,0,0.7315289974212646,7.05210018157959,183.75,5.785299777984619,17879,8.12440013885498,2.2757198810577393,0.44620001316070557
2010,8,12,6,0,0.7408779859542847,7.113999843597412,183.75,5.983699798583984,19930,7.394700050354004,2.3915300369262695,0.4210300147533417
2010,8,12,9,0,0.7464060187339783,7.160900115966797,183.75,6.059599876403809,21503,7.394700050354004,2.4758200645446777,0.40922001004219055
2010,8,12,12,0,0.7474560141563416,7.124899864196777,191.25,6.05679988861084,23129,7.394700050354004,2.5741701126098633,0.4015499949455261
2010,8,12,15,0,0.7423959970474243,7.106500148773193,191.25,6.056600093841553,24076,7.394700050354004,2.6297099590301514,0.3956100046634674
2010,8,12,18,0,0.7516559958457947,7.207399845123291,183.75,6.126200199127197,22027,8.12440013885498,2.4976398944854736,0.3974800109863281
2010,8,12,21,0,0.7289760112762451,7.213699817657471,183.75,6.0005998611450195,19070,8.12440013885498,2.3234798908233643,0.4192099869251251
2010,8,13,0,0,0.7219939827919006,7.326099872589111,183.75,6.0644001960754395,17425,8.12440013885498,2.2037999629974365,0.42236000299453735
2010,8,13,3,0,0.7321580052375793,7.147799968719482,183.75,5.938000202178955,18639,8.12440013885498,2.3077099323272705,0.42138999700546265
2010,8,13,6,0,0.7368429899215698,7.0954999923706055,183.75,5.941699981689453,19409,8.12440013885498,2.3634700775146484,0.4125800132751465
2010,8,13,9,0,0.7338380217552185,7.000899791717529,183.75,5.843100070953369,19568,7.394700050354004,2.3894200325012207,0.4176099896430969
2010,8,13,12,0,0.7234740257263184,7.037799835205078,191.25,5.921800136566162,19160,7.394700050354004,2.357759952545166,0.41225001215934753
2010,8,13,15,0,0.7115449905395508,6.9334001541137695,191.25,5.75540018081665,17956,7.394700050354004,2.3000099658966064,0.42844000458717346
2010,8,13,18,0,0.7139000296592712,6.959199905395508,191.25,5.789400100708008,17585,7.394700050354004,2.272049903869629,0.4234200119972229
2010,8,13,21,0,0.7275210022926331,7.02269983291626,183.75,5.948500156402588,18358,7.394700050354004,2.310230016708374,0.4033200144767761
2010,8,14,0,0,0.6852719783782959,7.184199810028076,183.75,5.945499897003174,14655,8.12440013885498,2.0409998893737793,0.42941999435424805
2010,8,14,3,0,0.6587709784507751,7.268599987030029,176.25,5.8856000900268555,13197,8.12440013885498,1.925879955291748,0.44881999492645264
2010,8,14,6,0,0.6491749882698059,7.4054999351501465,176.25,5.979499816894531,12822,8.12440013885498,1.8806500434875488,0.4469200074672699
2010,8,14,9,0,0.6493610143661499,7.30049991607666,176.25,5.9004998207092285,13232,8.12440013885498,1.9242099523544312,0.4487299919128418
2010,8,14,12,0,0.6515520215034485,7.03879976272583,183.75,5.755799770355225,14583,8.12440013885498,2.0573699474334717,0.44492000341415405
2010,8,14,15,0,0.6514800190925598,6.969799995422363,183.75,5.69789981842041,14373,7.394700050354004,2.0525898933410645,0.4505099952220917
2010,8,14,18,0,0.6587830185890198,7.0100998878479,183.75,5.773799896240234,14660,7.394700050354004,2.0667800903320312,0.4462999999523163
2010,8,14,21,0,0.6461319923400879,7.154399871826172,183.75,5.857999801635742,13825,7.394700050354004,1.9867299795150757,0.4525200128555298
2010,8,15,0,0,0.6278060078620911,7.1493000984191895,183.75,5.7758002281188965,12871,7.394700050354004,1.9178400039672852,0.46658000349998474
2010,8,15,3,0,0.6485869884490967,6.952700138092041,183.75,5.682799816131592,13866,7.394700050354004,2.018670082092285,0.4554600119590759
2010,8,15,6,0,0.6438289880752563,7.022299766540527,183.75,5.757500171661377,13455,7.394700050354004,1.9785399436950684,0.44916000962257385
2010,8,15,9,0,0.6262329816818237,7.1031999588012695,183.75,5.771599769592285,12937,7.394700050354004,1.9289900064468384,0.4593200087547302
2010,8,15,12,0,0.6265810132026672,7.0121002197265625,183.75,5.708199977874756,13913,6.730500221252441,2.0133399963378906,0.46481001377105713
2010,8,15,15,0,0.6101760268211365,7.021500110626221,183.75,5.69320011138916,13737,6.730500221252441,1.9992400407791138,0.47238001227378845
2010,8,15,18,0,0.6058520078659058,7.001299858093262,183.75,5.652500152587891,13527,6.730500221252441,1.9869199991226196,0.4796200096607208
2010,8,15,21,0,0.608951985836029,7.05210018157959,183.75,5.7104997634887695,13777,6.730500221252441,1.9978200197219849,0.4759399890899658
2010,8,16,0,0,0.6268029808998108,6.9303998947143555,183.75,5.625199794769287,15426,6.730500221252441,2.1327900886535645,0.4735499918460846
2010,8,16,3,0,0.6337059736251831,6.964799880981445,191.25,5.698599815368652,16706,6.730500221252441,2.213599920272827,0.4639100134372711
2010,8,16,6,0,0.6268829703330994,7.0482001304626465,191.25,5.814499855041504,16799,6.730500221252441,2.2063400745391846,0.45559999346733093
2010,8,16,9,0,0.5794730186462402,7.248199939727783,183.75,5.898200035095215,14249,6.730500221252441,2.003649950027466,0.46792998909950256
2010,8,16,12,0,0.5563510060310364,7.212200164794922,183.75,5.697000026702881,12433,6.730500221252441,1.876870036125183,0.49761998653411865
