Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Mean Wave Direction,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Version
DOE-WPTO US Wave dataset,511849,b'Hawaii',18.909367,-155.68097,-10,-10,100.95902,-,s,deg,s,deg,s,W/m,s,m,-,6.7046,v1.0.0
Year,Month,Day,Hour,Minute,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width
2010,7,16,21,0,0.7461069822311401,11.258399963378906,93.75,7.672800064086914,17118,18.951499938964844,2.069770097732544,0.5377399921417236
2010,7,17,0,0,0.7488629817962646,11.284600257873535,93.75,7.735400199890137,16984,18.951499938964844,2.0583300590515137,0.5345100164413452
2010,7,17,3,0,0.7633519768714905,11.550700187683105,86.25,8.137700080871582,16024,18.951499938964844,1.981510043144226,0.5133200287818909
2010,7,17,6,0,0.7885349988937378,11.84119987487793,86.25,8.489899635314941,16550,18.951499938964844,1.9991999864578247,0.49476000666618347
2010,7,17,9,0,0.8182510137557983,12.23330020904541,78.75,9.003700256347656,18292,17.249300003051758,2.08270001411438,0.4760900139808655
2010,7,17,12,0,0.8258330225944519,12.312000274658203,78.75,8.964599609375,19788,17.249300003051758,2.167180061340332,0.4802800118923187
2010,7,17,15,0,0.8331800103187561,12.558199882507324,78.75,9.171299934387207,20069,17.249300003051758,2.17549991607666,0.4764299988746643
2010,7,17,18,0,0.8369359970092773,12.625699996948242,78.75,9.254199981689453,20489,20.821699142456055,2.1949799060821533,0.4747599959373474
2010,7,17,21,0,0.8348209857940674,12.423299789428711,78.75,9.118000030517578,22289,20.821699142456055,2.294300079345703,0.47788000106811523
2010,7,18,0,0,0.8266400098800659,12.117400169372559,78.75,8.731399536132812,24454,20.821699142456055,2.4201900959014893,0.4899600148200989
2010,7,18,3,0,0.8197450041770935,11.777000427246094,78.75,8.422200202941895,25207,15.699999809265137,2.4722299575805664,0.4971199929714203
2010,7,18,6,0,0.8281300067901611,11.776100158691406,78.75,8.49940013885498,24360,18.951499938964844,2.4269299507141113,0.4874800145626068
2010,7,18,9,0,0.8320689797401428,11.675000190734863,78.75,8.60770034790039,23691,18.951499938964844,2.38782000541687,0.47567999362945557
2010,7,18,12,0,0.819586992263794,11.47920036315918,78.75,8.313699722290039,23695,18.951499938964844,2.4012699127197266,0.4835599958896637
2010,7,18,15,0,0.8093299865722656,11.238300323486328,86.25,8.115900039672852,23409,18.951499938964844,2.3970799446105957,0.4873200058937073
2010,7,18,18,0,0.8015900254249573,10.88290023803711,86.25,7.845699787139893,22904,17.249300003051758,2.3839800357818604,0.489080011844635
2010,7,18,21,0,0.7709270119667053,10.35159969329834,93.75,7.3734002113342285,23166,17.249300003051758,2.4270100593566895,0.5060799717903137
2010,7,19,0,0,0.7716190218925476,10.323399543762207,93.75,7.393199920654297,21853,17.249300003051758,2.354949951171875,0.4972800016403198
2010,7,19,3,0,0.7911999821662903,10.465200424194336,86.25,7.601399898529053,20010,17.249300003051758,2.239799976348877,0.478520005941391
2010,7,19,6,0,0.8049430251121521,10.514200210571289,86.25,7.764100074768066,18400,15.699999809265137,2.1391899585723877,0.4634000062942505
2010,7,19,9,0,0.8100820183753967,10.481800079345703,86.25,7.806600093841553,16888,15.699999809265137,2.0463199615478516,0.45353999733924866
2010,7,19,12,0,0.7939609885215759,10.218799591064453,93.75,7.5121002197265625,16073,15.699999809265137,2.010809898376465,0.4637399911880493
2010,7,19,15,0,0.7930899858474731,10.130900382995605,93.75,7.438600063323975,15028,15.699999809265137,1.9473799467086792,0.4627000093460083
2010,7,19,18,0,0.8035410046577454,10.271900177001953,93.75,7.701499938964844,13651,15.699999809265137,1.8431299924850464,0.44359999895095825
2010,7,19,21,0,0.8074910044670105,10.276800155639648,93.75,7.789899826049805,12512,14.289799690246582,1.7602100372314453,0.4323900043964386
2010,7,20,0,0,0.8003730177879333,10.102399826049805,93.75,7.673900127410889,11821,14.289799690246582,1.7159500122070312,0.43264999985694885
2010,7,20,3,0,0.8025010228157043,10.132499694824219,93.75,7.843699932098389,10968,14.289799690246582,1.6463600397109985,0.4193899929523468
2010,7,20,6,0,0.8058469891548157,10.162799835205078,93.75,7.9633002281188965,10280,14.289799690246582,1.5890699625015259,0.41001999378204346
2010,7,20,9,0,0.7936030030250549,9.911999702453613,93.75,7.547500133514404,10014,14.289799690246582,1.5836700201034546,0.4298799932003021
2010,7,20,12,0,0.7632139921188354,9.341099739074707,101.25,6.812300205230713,10074,14.289799690246582,1.623960018157959,0.4727500081062317
2010,7,20,15,0,0.7546820044517517,9.163100242614746,101.25,6.698699951171875,9553,14.289799690246582,1.5874799489974976,0.476529985666275
2010,7,20,18,0,0.7624850273132324,9.315699577331543,101.25,6.905600070953369,8535,14.289799690246582,1.4889899492263794,0.4580000042915344
2010,7,20,21,0,0.768314003944397,9.322099685668945,101.25,7.001200199127197,7984,13.00629997253418,1.435770034790039,0.4469200074672699
2010,7,21,0,0,0.7643439769744873,9.130499839782715,101.25,6.856500148773193,7939,13.00629997253418,1.4383000135421753,0.4507800042629242
2010,7,21,3,0,0.7524660229682922,8.629899978637695,108.75,6.479100227355957,8797,13.00629997253418,1.5365999937057495,0.47047001123428345
2010,7,21,6,0,0.7508209943771362,8.115599632263184,116.25,6.15910005569458,10423,13.00629997253418,1.6970800161361694,0.4828200042247772
2010,7,21,9,0,0.7678139805793762,8.086700439453125,116.25,6.25600004196167,11429,13.00629997253418,1.7695599794387817,0.465829998254776
2010,7,21,12,0,0.7814189791679382,8.024900436401367,123.75,6.243199825286865,12043,13.00629997253418,1.8172800540924072,0.4594799876213074
2010,7,21,15,0,0.7905460000038147,7.883699893951416,123.75,6.173799991607666,12448,8.926199913024902,1.853279948234558,0.4564099907875061
2010,7,21,18,0,0.7930600047111511,7.621699810028076,123.75,6.016600131988525,13135,8.926199913024902,1.9182100296020508,0.45566999912261963
2010,7,21,21,0,0.7987329959869385,7.445000171661377,131.25,5.938199996948242,13621,8.12440013885498,1.9616400003433228,0.4503900110721588
2010,7,22,0,0,0.7893909811973572,7.400400161743164,131.25,5.85890007019043,12831,8.12440013885498,1.9098700284957886,0.4570299983024597
2010,7,22,3,0,0.7812430262565613,7.519599914550781,131.25,5.91349983215332,11483,8.12440013885498,1.8001999855041504,0.46132999658584595
2010,7,22,6,0,0.7711439728736877,8.020899772644043,123.75,6.311200141906738,9215,11.83810043334961,1.5832699537277222,0.45263999700546265
2010,7,22,9,0,0.777014970779419,8.552800178527832,116.25,6.861999988555908,7822,11.83810043334961,1.4297900199890137,0.43105998635292053
2010,7,22,12,0,0.7687360048294067,7.848299980163574,123.75,5.945199966430664,8407,9.807000160217285,1.53534996509552,0.4883800148963928
2010,7,22,15,0,0.7664290070533752,7.7428998947143555,123.75,5.9984002113342285,8724,9.807000160217285,1.562209963798523,0.478659987449646
2010,7,22,18,0,0.7646089792251587,7.611100196838379,131.25,5.905600070953369,8567,8.926199913024902,1.5556700229644775,0.48344001173973083
2010,7,22,21,0,0.7667310237884521,7.494999885559082,131.25,5.809500217437744,8286,8.926199913024902,1.5379899740219116,0.491100013256073
2010,7,23,0,0,0.7694090008735657,8.153800010681152,123.75,6.410699844360352,6810,8.926199913024902,1.356529951095581,0.4638200104236603
2010,7,23,3,0,0.7724699974060059,8.59280014038086,116.25,6.850299835205078,6174,8.926199913024902,1.2710700035095215,0.445499986410141
2010,7,23,6,0,0.7700129747390747,8.848999977111816,116.25,7.092299938201904,5934,8.926199913024902,1.2362899780273438,0.4399400055408478
2010,7,23,9,0,0.766327977180481,8.85990047454834,116.25,7.0152997970581055,6060,9.807000160217285,1.2523599863052368,0.4550600051879883
2010,7,23,12,0,0.7584050297737122,7.917300224304199,131.25,5.960899829864502,7457,9.807000160217285,1.4477299451828003,0.5238100290298462
2010,7,23,15,0,0.7665749788284302,7.7505998611450195,131.25,5.924099922180176,8346,9.807000160217285,1.5354399681091309,0.5231599807739258
2010,7,23,18,0,0.7830309867858887,7.396999835968018,138.75,5.702700138092041,9658,9.807000160217285,1.672469973564148,0.5283700227737427
2010,7,23,21,0,0.7986369729042053,7.1855998039245605,146.25,5.564300060272217,11382,7.394700050354004,1.828879952430725,0.525189995765686
2010,7,24,0,0,0.7669659852981567,7.850100040435791,138.75,5.889100074768066,9363,9.807000160217285,1.6266599893569946,0.5391600131988525
2010,7,24,3,0,0.7482020258903503,8.460000038146973,131.25,6.216100215911865,8586,9.807000160217285,1.5343799591064453,0.5438799858093262
2010,7,24,6,0,0.7506240010261536,8.689800262451172,123.75,6.390900135040283,8886,18.951499938964844,1.5499000549316406,0.5362399816513062
2010,7,24,9,0,0.7623609900474548,8.96030044555664,123.75,6.751699924468994,8858,18.951499938964844,1.5278700590133667,0.5086699724197388
2010,7,24,12,0,0.7612299919128418,8.382699966430664,123.75,6.267499923706055,10023,10.774800300598145,1.6570500135421753,0.5281999707221985
2010,7,24,15,0,0.7682740092277527,8.228699684143066,131.25,6.189700126647949,11322,18.951499938964844,1.7675800323486328,0.5313199758529663
2010,7,24,18,0,0.7661780118942261,8.352299690246582,123.75,6.209199905395508,12111,17.249300003051758,1.8250399827957153,0.538320004940033
2010,7,24,21,0,0.7633339762687683,8.152999877929688,131.25,6.075699806213379,13660,17.249300003051758,1.9524400234222412,0.5481899976730347
2010,7,25,0,0,0.7564709782600403,8.358400344848633,131.25,6.176400184631348,12762,17.249300003051758,1.8758599758148193,0.5426200032234192
2010,7,25,3,0,0.7572889924049377,8.307100296020508,131.25,6.143899917602539,12117,17.249300003051758,1.8298100233078003,0.5402399897575378
2010,7,25,6,0,0.7589809894561768,8.69159984588623,123.75,6.493899822235107,10813,17.249300003051758,1.7033100128173828,0.5202900171279907
2010,7,25,9,0,0.751600980758667,8.800700187683105,123.75,6.558899879455566,10784,17.249300003051758,1.6975500583648682,0.5230699777603149
2010,7,25,12,0,0.7372729778289795,8.838199615478516,123.75,6.4928998947143555,11110,15.699999809265137,1.7290400266647339,0.5383700132369995
2010,7,25,15,0,0.7475460171699524,8.17710018157959,131.25,5.9730000495910645,13615,15.699999809265137,1.9580399990081787,0.5670300126075745
2010,7,25,18,0,0.7498109936714172,8.234299659729004,131.25,6.008800029754639,13429,15.699999809265137,1.940060019493103,0.5645899772644043
